0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
-31.069837486429606;10.34469469357282
-52.21980001818156;15.116661390289664
-63.97154342761496;17.375387371517718
-71.62001390801743;18.387763888575137
-82.06041838915553;20.903531106188893
-91.21825968369376;23.421996873803437
-114.35568250279175;30.940072719939053
-146.33280459453817;45.07206535059959
-180.2483691990492;64.56018231716007
-210.30356694647344;83.50408425740898
-236.29770518478472;102.61533742304891
-249.80806709063472;114.6943435119465
-266.2612238128204;129.46240886766464
-281.38594403798925;145.5794933885336
-304.01495842362056;172.5354053284973
-323.53273522487143;200.81569632794708
-338.0176351206028;222.73580214660615
-355.13597186782863;250.50489294994622
-375.381673697324;285.7594371009618
-386.6084290538565;309.7427687626332
-400.80971252400195;339.00390866957605
-416.3990027233376;379.4314408786595
-429.3003419484012;413.8425617823377
-439.23156821512384;446.06524602882564
-448.3754345263005;479.87104408908635
-454.521611620381;508.91574072185904
-461.7522087713587;547.6067973030731
-467.64207129128044;594.0371438022703
-468.65835131320637;629.0193617809564
-466.24136285163695;670.5748584186658
-464.4195965178078;687.1223605154082
-460.30837675376097;708.7400634214282
-452.9211008264101;741.5638203239068
-439.63942950207274;778.7888972824439
-428.2354244077578;802.9006002889946
-404.93311562022427;839.8550304211676
-384.9434314073296;863.7098564170301
-370.65653937653406;877.7850750349462
-357.3192330125021;888.9449037062004
-335.67515506601194;903.0039388686419
-318.3515242477879;912.1119346776977
-297.6684083052096;919.4930813759565
-268.44615818787133;926.5101984431967
-236.35196178843034;929.3107598880306
-208.3228324171505;929.8733077608049
-178.25495592685184;928.7197422347963
-145.5822194496286;925.578147337772
-90.34935266076354;916.5419688122347
-54.04648434714181;906.5682891281322
-32.29293952166336;899.4905635230243
-11.19802471267758;891.5936874914914
-3.192175242875237;887.4514371547848
7.085174143721815;881.480235055089
12.408014325075783;876.7430664803833
13.378694111539517;870.8956279708073
19.210188879224006;864.4103925582021
22.540859859145712;860.1363653838634
23.264675033220556;855.2351141553372
23.405936473805923;849.0518930777907
24.5727733768872;843.5325683429837
24.15974881569855;837.1459646848962
23.892431752523407;829.4135253839195
22.263351142348256;786.1909394627437
23.00802987680072;750.4339886950329
24.907256242935546;722.7652402734384
25.62542780622607;714.7695865975693
26.984279194497503;699.0415533473715
27.61231039237464;678.7909987969324
27.858808203949593;647.0642003584653
27.05954970890889;633.4843725450337
26.29083290923154;603.3463322250172
25.021084642910864;573.0924896541983
22.624879236973356;509.21745904907584
20.745335462794174;478.3148297416046
18.99464479816379;463.5321136796847
18.650784594821744;452.78199457842857
16.29995432071155;407.83901303075254
14.810439348628279;363.3233159799129
12.643613868451212;305.04083136096597
11.11010275298031;261.1634178366512
8.051006257592235;193.58531287219375
6.5202800869592465;150.04033541865647
4.09566988813458;102.74505618400872
2.160245480888989;71.09741601813585
0.375500991998706;34.84150523878634
-0.09052092354977503;19.18637598119676
-1.6479282141081057;12.181218053214252
-5.971147217147518;8.511904713697731
-11.591738609073218;7.479862816631794
-31.069837486429606;10.34469469357282
